time,src,dst,proto,sport,dport,len
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,435
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,146
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,1438
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,1438
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,1438
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,1438
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,1438
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,386
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,87
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,115
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,85
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,56
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,85
2026-04-25 17:04:13,192.168.0.10,239.255.255.250,UDP,34369,1900,366
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,468
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59056,52140,66
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,52140,59056,66
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59056,52140,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,66
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,52140,59056,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,66
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,56
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,342
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,58
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,54
2026-04-25 17:04:13,192.168.0.10,239.255.255.250,UDP,36221,1900,375
2026-04-25 17:04:13,192.168.0.42,194.168.4.123,UDP,55453,53,105
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,54
2026-04-25 17:04:13,192.168.0.10,239.255.255.250,UDP,34868,1900,420
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,351
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,58
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,386
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,58
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,54
2026-04-25 17:04:13,194.168.4.123,192.168.0.42,UDP,53,55453,350
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,381
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,66
2026-04-25 17:04:13,192.168.0.10,239.255.255.250,UDP,45296,1900,430
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,66
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,66
2026-04-25 17:04:13,192.168.0.36,224.0.0.251,UDP,5353,5353,351
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59049,66
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59059,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,66
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59059,62078,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,342
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,66
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,54
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,66
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,58
2026-04-25 17:04:13,192.168.0.42,192.168.0.176,TCP,52658,8009,66
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,531
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,531
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,54
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,998
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,998
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,351
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,54
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,58
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,383
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,1514
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,66
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,58
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,134
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,134
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,900
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,907
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59061,443,1062
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,381
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59056,52140,250
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,513
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,52140,59056,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59060,54
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,513
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59060,62078,54
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,56
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,52140,59056,140
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59061,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
